id,ranked_id,username,champion_id,champion_level,champion_points,champion_points_since_last_level,champion_points_until_next_level,chest_granted,last_play_time,created_at,updated_at
45161,17,GEM Blaandelvals#GEM,201,1,788,788,1012,false,2023-12-10 18:03:10+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45162,17,GEM Blaandelvals#GEM,161,1,778,778,1022,false,2023-12-08 20:43:15+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45163,17,GEM Blaandelvals#GEM,8,1,723,723,1077,false,2023-12-03 18:09:19+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45164,17,GEM Blaandelvals#GEM,18,1,721,721,1079,false,2025-10-02 00:47:53+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45165,17,GEM Blaandelvals#GEM,82,1,682,682,1118,false,2025-08-07 21:47:06+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45166,17,GEM Blaandelvals#GEM,50,1,671,671,1129,false,2023-10-17 23:15:06+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45167,17,GEM Blaandelvals#GEM,154,1,665,665,1135,false,2025-08-19 02:33:33+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45168,17,GEM Blaandelvals#GEM,203,1,641,641,1159,false,2023-11-05 14:34:49+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45169,17,GEM Blaandelvals#GEM,266,1,615,615,1185,false,2023-12-01 20:52:33+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45170,17,GEM Blaandelvals#GEM,37,1,614,614,1186,false,2023-11-01 20:05:31+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45171,17,GEM Blaandelvals#GEM,29,1,598,598,1202,false,2025-08-10 22:52:39+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45172,17,GEM Blaandelvals#GEM,901,1,598,598,1202,false,2025-09-24 01:53:29+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45173,17,GEM Blaandelvals#GEM,78,1,586,586,1214,false,2023-11-01 19:10:53+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45174,17,GEM Blaandelvals#GEM,111,1,584,584,1216,false,2023-12-01 15:17:15+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45175,17,GEM Blaandelvals#GEM,147,1,514,514,1286,false,2023-09-02 20:46:44+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45176,17,GEM Blaandelvals#GEM,62,1,497,497,1303,false,2025-08-19 01:21:24+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45177,17,GEM Blaandelvals#GEM,54,1,347,347,1453,false,2023-12-03 16:59:06+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45178,17,GEM Blaandelvals#GEM,202,1,309,309,1491,false,2023-08-27 01:28:29+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45179,17,GEM Blaandelvals#GEM,254,1,243,243,1557,false,2023-12-06 16:05:48+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45180,17,GEM Blaandelvals#GEM,34,1,220,220,1580,false,2023-09-16 17:56:19+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45181,17,GEM Blaandelvals#GEM,267,1,208,208,1592,false,2023-09-03 20:49:14+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45182,17,GEM Blaandelvals#GEM,55,1,204,204,1596,false,2023-11-05 18:41:16+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45183,17,GEM Blaandelvals#GEM,121,1,198,198,1602,false,2023-12-07 20:18:26+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45184,17,GEM Blaandelvals#GEM,350,1,145,145,1655,false,2024-01-02 06:03:01+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45185,17,GEM Blaandelvals#GEM,81,1,119,119,1681,false,2023-12-03 01:45:14+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45186,17,GEM Blaandelvals#GEM,11,1,118,118,1682,false,2023-12-02 15:47:53+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45187,17,GEM Blaandelvals#GEM,9,1,113,113,1687,false,2023-12-02 16:32:48+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45188,17,GEM Blaandelvals#GEM,13,1,108,108,1692,false,2023-12-05 15:46:11+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45189,17,GEM Blaandelvals#GEM,498,1,70,70,1730,false,2023-12-06 15:04:38+00,2025-10-11 22:05:15.759879+00,2025-10-11 22:05:15.759879+00
45190,22,GEM Glacelynne#GEM,111,7,39356,0,14244,false,2025-03-29 02:48:41+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45191,22,GEM Glacelynne#GEM,201,7,38293,0,15307,false,2022-09-04 06:47:48+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45192,22,GEM Glacelynne#GEM,29,6,34800,3200,7800,false,2025-09-11 16:42:39+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45193,22,GEM Glacelynne#GEM,350,6,33481,1881,9119,false,2025-09-11 23:39:32+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45194,22,GEM Glacelynne#GEM,236,7,32570,0,21030,false,2023-07-15 18:18:21+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45195,22,GEM Glacelynne#GEM,131,6,31936,336,10664,false,2022-11-10 16:55:45+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45196,22,GEM Glacelynne#GEM,106,5,25741,4141,5859,false,2022-09-03 05:32:32+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45197,22,GEM Glacelynne#GEM,84,4,17957,5357,3643,false,2025-07-27 03:01:35+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45198,22,GEM Glacelynne#GEM,43,4,15427,2827,6173,false,2022-10-31 21:20:14+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45199,22,GEM Glacelynne#GEM,412,4,15106,2506,6494,false,2025-07-24 23:13:13+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45200,22,GEM Glacelynne#GEM,32,4,12894,294,8706,false,2025-04-12 00:44:11+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45201,22,GEM Glacelynne#GEM,18,4,12797,197,8803,false,2025-03-23 01:42:15+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45202,22,GEM Glacelynne#GEM,145,3,12114,6114,486,false,2023-09-16 18:26:56+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45203,22,GEM Glacelynne#GEM,523,3,11878,5878,722,false,2023-09-14 14:37:58+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45204,22,GEM Glacelynne#GEM,99,3,10656,4656,1944,false,2025-03-30 01:46:20+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45205,22,GEM Glacelynne#GEM,267,3,9474,3474,3126,false,2023-07-26 20:24:02+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45206,22,GEM Glacelynne#GEM,89,3,8838,2838,3762,false,2025-09-03 20:48:53+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45207,22,GEM Glacelynne#GEM,19,3,8705,2705,3895,false,2022-11-05 03:25:33+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45208,22,GEM Glacelynne#GEM,222,3,7723,1723,4877,false,2025-09-11 22:12:49+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45209,22,GEM Glacelynne#GEM,13,3,6800,800,5800,false,2025-07-27 03:47:08+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45210,22,GEM Glacelynne#GEM,25,3,6050,50,6550,false,2022-07-07 01:10:00+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45211,22,GEM Glacelynne#GEM,86,2,5579,3779,421,false,2025-03-30 00:29:51+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45212,22,GEM Glacelynne#GEM,98,2,5426,3626,574,false,2023-02-01 02:00:06+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45213,22,GEM Glacelynne#GEM,22,2,4927,3127,1073,false,2023-07-26 20:52:36+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45214,22,GEM Glacelynne#GEM,64,2,4453,2653,1547,false,2025-07-27 02:20:05+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45215,22,GEM Glacelynne#GEM,133,2,4013,2213,1987,false,2022-06-18 20:39:16+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45216,22,GEM Glacelynne#GEM,161,2,3775,1975,2225,false,2025-03-24 04:37:46+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45217,22,GEM Glacelynne#GEM,21,2,3636,1836,2364,false,2022-10-13 00:40:11+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45218,22,GEM Glacelynne#GEM,266,2,3359,1559,2641,false,2023-02-03 02:42:54+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45219,22,GEM Glacelynne#GEM,10,2,3333,1533,2667,false,2022-10-06 18:22:57+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45220,22,GEM Glacelynne#GEM,120,2,3164,1364,2836,false,2021-02-23 04:29:38+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45221,22,GEM Glacelynne#GEM,15,2,3100,1300,2900,false,2022-10-13 00:02:57+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45222,22,GEM Glacelynne#GEM,30,2,2866,1066,3134,false,2022-09-04 05:24:07+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45223,22,GEM Glacelynne#GEM,268,2,2549,749,3451,false,2022-09-04 03:41:48+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45224,22,GEM Glacelynne#GEM,245,2,2302,502,3698,false,2025-03-24 03:22:41+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45225,22,GEM Glacelynne#GEM,12,2,2144,344,3856,false,2021-02-21 17:30:05+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45226,22,GEM Glacelynne#GEM,55,2,2128,328,3872,false,2022-08-21 22:52:12+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45227,22,GEM Glacelynne#GEM,16,2,1863,63,4137,false,2022-10-14 17:42:10+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45228,22,GEM Glacelynne#GEM,75,1,1821,1821,-21,false,2025-03-29 04:05:36+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45229,22,GEM Glacelynne#GEM,235,1,1703,1703,97,false,2022-09-04 04:30:34+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45230,22,GEM Glacelynne#GEM,68,1,1536,1536,264,false,2025-03-24 02:45:41+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45231,22,GEM Glacelynne#GEM,78,1,1501,1501,299,false,2023-10-17 22:58:24+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45232,22,GEM Glacelynne#GEM,80,1,1489,1489,311,false,2023-10-22 00:19:25+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45233,22,GEM Glacelynne#GEM,45,1,1453,1453,347,false,2020-02-08 00:38:27+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45234,22,GEM Glacelynne#GEM,234,1,1425,1425,375,false,2021-02-07 23:17:46+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45235,22,GEM Glacelynne#GEM,67,1,1394,1394,406,false,2022-07-07 02:18:34+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45236,22,GEM Glacelynne#GEM,34,1,1392,1392,408,false,2025-09-08 20:10:09+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45237,22,GEM Glacelynne#GEM,37,1,1297,1297,503,false,2022-07-09 22:00:47+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45238,22,GEM Glacelynne#GEM,1,1,1247,1247,553,false,2025-03-30 02:30:15+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45239,22,GEM Glacelynne#GEM,4,1,1175,1175,625,false,2025-07-27 01:33:22+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45240,22,GEM Glacelynne#GEM,107,1,1162,1162,638,false,2022-07-07 00:45:41+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45241,22,GEM Glacelynne#GEM,429,1,1076,1076,724,false,2020-12-29 16:35:51+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45242,22,GEM Glacelynne#GEM,31,1,1013,1013,787,false,2025-03-30 01:07:20+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45243,22,GEM Glacelynne#GEM,420,1,997,997,803,false,2025-07-24 21:58:22+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45244,22,GEM Glacelynne#GEM,20,1,869,869,931,false,2025-03-28 19:31:28+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45245,22,GEM Glacelynne#GEM,63,1,851,851,949,false,2022-05-25 20:57:41+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45246,22,GEM Glacelynne#GEM,51,1,847,847,953,false,2025-03-23 01:00:31+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45247,22,GEM Glacelynne#GEM,122,1,778,778,1022,false,2025-07-26 22:56:56+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45248,22,GEM Glacelynne#GEM,113,1,768,768,1032,false,2025-07-25 22:57:38+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45249,22,GEM Glacelynne#GEM,57,1,730,730,1070,false,2022-06-10 20:13:53+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45250,22,GEM Glacelynne#GEM,5,1,716,716,1084,false,2022-06-18 21:54:59+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45251,22,GEM Glacelynne#GEM,54,1,653,653,1147,false,2022-08-18 21:52:22+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45252,22,GEM Glacelynne#GEM,81,1,650,650,1150,false,2020-06-15 21:15:41+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45253,22,GEM Glacelynne#GEM,24,1,650,650,1150,false,2022-09-04 06:25:26+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45254,22,GEM Glacelynne#GEM,40,1,547,547,1253,false,2022-06-10 23:42:48+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45255,22,GEM Glacelynne#GEM,110,1,517,517,1283,false,2022-07-07 23:26:21+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45256,22,GEM Glacelynne#GEM,82,1,458,458,1342,false,2022-09-04 04:46:18+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45257,22,GEM Glacelynne#GEM,36,1,419,419,1381,false,2023-07-14 03:29:04+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45258,22,GEM Glacelynne#GEM,83,1,395,395,1405,false,2025-03-29 03:11:35+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45259,22,GEM Glacelynne#GEM,238,1,388,388,1412,false,2022-06-04 20:50:39+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45260,22,GEM Glacelynne#GEM,8,1,243,243,1557,false,2022-07-06 23:17:19+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45261,22,GEM Glacelynne#GEM,498,1,225,225,1575,false,2022-07-07 22:30:23+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45262,22,GEM Glacelynne#GEM,203,1,201,201,1599,false,2022-06-06 11:42:35+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45263,22,GEM Glacelynne#GEM,92,1,152,152,1648,false,2022-06-01 23:05:21+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45264,22,GEM Glacelynne#GEM,77,1,147,147,1653,false,2022-06-03 19:10:06+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45265,22,GEM Glacelynne#GEM,101,1,146,146,1654,false,2020-03-26 20:44:51+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45266,22,GEM Glacelynne#GEM,432,1,139,139,1661,false,2022-06-14 21:31:37+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45267,22,GEM Glacelynne#GEM,555,1,105,105,1695,false,2022-05-30 02:25:37+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45268,22,GEM Glacelynne#GEM,103,1,95,95,1705,false,2022-06-11 10:56:44+00,2025-10-11 22:05:17.291432+00,2025-10-11 22:05:17.291432+00
45269,44,GEM Golzendants#GEM,234,6,42480,10880,120,false,2025-09-08 12:20:20+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45270,44,GEM Golzendants#GEM,84,5,11306,5306,1294,false,2025-10-07 20:56:13+00,2025-10-11 22:05:18.812213+00,2025-12-21 04:22:15.6333+00
45271,44,GEM Golzendants#GEM,157,7,4484,2684,1516,false,2025-09-08 19:38:07+00,2025-10-11 22:05:18.812213+00,2025-12-23 23:26:12.541416+00
45272,44,GEM Golzendants#GEM,39,2,2348,548,3652,false,2025-08-22 03:06:14+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45273,44,GEM Golzendants#GEM,29,2,2117,317,3883,false,2025-09-16 23:41:03+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45274,44,GEM Golzendants#GEM,350,1,1789,1789,11,false,2025-10-01 22:00:39+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45275,44,GEM Golzendants#GEM,78,1,1692,1692,108,false,2025-09-04 13:39:58+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45276,44,GEM Golzendants#GEM,122,1,1532,1532,268,false,2025-08-22 20:41:52+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45277,44,GEM Golzendants#GEM,113,1,1491,1491,309,false,2025-09-08 18:01:01+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45278,44,GEM Golzendants#GEM,266,1,1474,1474,326,false,2025-09-08 20:10:09+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45279,44,GEM Golzendants#GEM,222,1,1420,1420,380,false,2025-10-02 19:26:30+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45280,44,GEM Golzendants#GEM,202,1,1051,1051,749,false,2025-08-31 19:56:24+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45281,44,GEM Golzendants#GEM,82,1,977,977,823,false,2025-09-02 14:10:43+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45282,44,GEM Golzendants#GEM,54,1,937,937,863,false,2025-09-04 20:35:04+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45283,44,GEM Golzendants#GEM,64,1,908,908,892,false,2025-08-31 21:23:59+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45284,44,GEM Golzendants#GEM,92,1,846,846,954,false,2025-08-22 23:46:57+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45285,44,GEM Golzendants#GEM,1,1,695,695,1105,false,2025-08-22 16:04:12+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45286,44,GEM Golzendants#GEM,24,1,669,669,1131,false,2025-08-31 20:13:10+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45287,44,GEM Golzendants#GEM,31,1,561,561,1239,false,2025-08-22 23:31:06+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45288,44,GEM Golzendants#GEM,30,1,532,532,1268,false,2025-08-22 15:31:40+00,2025-10-11 22:05:18.812213+00,2025-10-11 22:05:18.812213+00
45289,45,GEM Argyndorness#GEM,222,2,2394,594,3606,false,2025-08-31 21:04:56+00,2025-10-11 22:05:35.236219+00,2025-10-11 22:05:35.236219+00
45290,45,GEM Argyndorness#GEM,82,1,1729,1729,71,false,2025-10-06 17:31:13+00,2025-10-11 22:05:35.236219+00,2025-10-11 22:05:35.236219+00
45291,45,GEM Argyndorness#GEM,350,1,887,887,913,false,2025-08-31 21:23:59+00,2025-10-11 22:05:35.236219+00,2025-10-11 22:05:35.236219+00
45292,45,GEM Argyndorness#GEM,133,1,671,671,1129,false,2025-08-31 20:13:10+00,2025-10-11 22:05:35.236219+00,2025-10-11 22:05:35.236219+00
45293,2,GEM Cordacrimory#GEM,24,8,73387,19787,-8787,false,2025-03-16 04:05:19+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45294,2,GEM Cordacrimory#GEM,350,6,42292,10692,308,false,2023-10-30 19:57:43+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45295,2,GEM Cordacrimory#GEM,18,7,36668,0,16932,false,2023-09-07 05:34:34+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45296,2,GEM Cordacrimory#GEM,41,6,30534,0,12066,false,2022-07-30 22:42:41+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45297,2,GEM Cordacrimory#GEM,67,6,28585,0,14015,false,2023-02-08 01:25:31+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45298,2,GEM Cordacrimory#GEM,86,5,28258,6658,3342,false,2023-06-30 15:55:54+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45299,2,GEM Cordacrimory#GEM,119,5,25870,4270,5730,false,2023-02-10 02:59:00+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45300,2,GEM Cordacrimory#GEM,122,5,23149,1549,8451,false,2025-03-15 04:52:05+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45301,2,GEM Cordacrimory#GEM,54,5,22999,1399,8601,false,2024-05-12 22:04:19+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45302,2,GEM Cordacrimory#GEM,107,4,18684,6084,2916,false,2025-08-05 04:38:32+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45303,2,GEM Cordacrimory#GEM,82,4,18632,6032,2968,false,2025-08-01 06:33:17+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45304,2,GEM Cordacrimory#GEM,145,6,16577,3977,5023,false,2025-07-25 06:19:16+00,2025-10-11 22:05:36.781486+00,2025-11-19 20:30:34.377359+00
45305,2,GEM Cordacrimory#GEM,90,4,13532,932,8068,false,2025-08-04 03:33:36+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45306,2,GEM Cordacrimory#GEM,84,4,13059,459,8541,false,2023-12-26 01:03:27+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45307,2,GEM Cordacrimory#GEM,23,3,12138,6138,462,false,2023-06-28 23:32:10+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45308,2,GEM Cordacrimory#GEM,11,3,10182,4182,2418,false,2022-10-08 00:04:33+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45309,2,GEM Cordacrimory#GEM,81,3,8466,2466,4134,false,2025-07-21 03:47:38+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45310,2,GEM Cordacrimory#GEM,21,3,8423,2423,4177,false,2023-08-01 23:38:54+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45311,2,GEM Cordacrimory#GEM,75,3,8022,2022,4578,false,2025-09-10 17:27:15+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45312,2,GEM Cordacrimory#GEM,74,3,7486,1486,5114,false,2025-08-07 04:55:36+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45313,2,GEM Cordacrimory#GEM,157,4,7459,1459,5141,false,2023-06-30 01:11:08+00,2025-10-11 22:05:36.781486+00,2025-11-19 20:29:40.673493+00
45314,2,GEM Cordacrimory#GEM,19,2,5691,3891,309,false,2023-12-28 04:19:46+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45315,2,GEM Cordacrimory#GEM,12,2,4893,3093,1107,false,2025-03-17 01:51:29+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45316,2,GEM Cordacrimory#GEM,222,2,4682,2882,1318,false,2023-07-24 02:31:16+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45317,2,GEM Cordacrimory#GEM,412,2,4661,2861,1339,false,2025-09-14 12:58:48+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45318,2,GEM Cordacrimory#GEM,59,2,4256,2456,1744,false,2023-12-27 01:46:56+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45319,2,GEM Cordacrimory#GEM,91,2,4135,2335,1865,false,2023-02-08 21:54:03+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45320,2,GEM Cordacrimory#GEM,14,2,3696,1896,2304,false,2023-08-02 18:28:09+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45321,2,GEM Cordacrimory#GEM,13,2,3541,1741,2459,false,2025-08-01 05:48:52+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45322,2,GEM Cordacrimory#GEM,80,2,3066,1266,2934,false,2025-03-10 22:49:53+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45323,2,GEM Cordacrimory#GEM,254,2,2988,1188,3012,false,2025-03-10 18:39:19+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45324,2,GEM Cordacrimory#GEM,127,2,2903,1103,3097,false,2025-08-03 06:06:21+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
45325,2,GEM Cordacrimory#GEM,22,2,2898,1098,3102,false,2024-07-27 03:46:10+00,2025-10-11 22:05:36.781486+00,2025-10-11 22:05:36.781486+00
